"id","icao","iata","name","city","municipality","country_id/id","elevation","latitude","longitude","tz","lid"
"aerodrome_06TE","06TE","","Cavok Airpark","Cleveland","Texas","base.us","132","30.31296","-95.02728","America/Chicago","06TE"
"aerodrome_06TN","06TN","","Hunter Airport","Columbia","Tennessee","base.us","640","35.69729","-86.95695","America/Chicago","06TN"
"aerodrome_06TS","06TS","","M Sansom Ranch Airport","Paint Rock","Texas","base.us","1810","31.42159","-99.83657","America/Chicago","06TS"
"aerodrome_06TT","06TT","","6 Mile Airpark","Fort Mckavett","Texas","base.us","2165","30.86002","-100.202","America/Chicago","06TT"
"aerodrome_06TX","06TX","","Diamond N Ranch Airport","Hockley","Texas","base.us","215","30.05755","-95.81289","America/Chicago","06TX"
"aerodrome_06VA","06VA","","Mount Horeb Field","Grottoes","Virginia","base.us","1160","38.24902","-78.8553","America/New_York","06VA"
"aerodrome_06WI","06WI","","Lazy River Airport","Wausaukee","Wisconsin","base.us","720","45.40276","-87.85732","America/Chicago","06WI"
"aerodrome_06WN","06WN","","Western Airpark","Yelm","Washington","base.us","394","46.92498","-122.55304","America/Los_Angeles","06WN"
"aerodrome_06XA","06XA","","J & W Windy Hill Airport","Van Alstyne","Texas","base.us","784","33.44598","-96.5708","America/Chicago","06XA"
"aerodrome_06XS","06XS","","Campbell Field","Aubrey","Texas","base.us","546","33.32472","-97.04417","America/Chicago","06XS"
"aerodrome_07AA","07AA","","Pan Lake Strip","Willow","Alaska","base.us","357","61.69596","-149.9549","America/Anchorage","07AA"
"aerodrome_07AN","07AN","","Bro Majors Airfield","Trapper Creek","Alaska","base.us","1408","62.82556","-149.91081","America/Anchorage","07AN"
"aerodrome_07AR","07AR","","Morrilton Airport","Morrilton","Arkansas","base.us","300","35.19453","-92.80017","America/Chicago","07AR"
"aerodrome_07CL","07CL","","Richvale Airport","Richvale","California","base.us","100","39.49766","-121.77136","America/Los_Angeles","07CL"
"aerodrome_07CO","07CO","","Comanche Creek Airport","Kiowa","Colorado","base.us","6620","39.26361","-104.42694","America/Denver","07CO"
"aerodrome_07FA","07FA","OCA","Ocean Reef Club Airport","Key Largo","Florida","base.us","6","25.32432","-80.27573","America/New_York","07FA"
"aerodrome_07GA","07GA","","Alcovy Airport","Covington","Georgia","base.us","750","33.675","-83.76306","America/New_York","07GA"
"aerodrome_07GE","07GE","","Pope Pate Field","Ocilla","Georgia","base.us","335","31.55566","-83.27849","America/New_York","07GE"
"aerodrome_07IA","07IA","","Hoskins Landing Airport","Shambaugh","Iowa","base.us","971","40.64789","-95.02135","America/Chicago","07IA"
"aerodrome_07ID","07ID","","Shepard Strip","Oldtown","Idaho","base.us","2313","48.14921","-116.99801","America/Boise","07ID"
"aerodrome_07IN","07IN","","Gray Airport","Boggstown","Indiana","base.us","750","39.57366","-85.91387","America/Indiana/Indianapolis","07IN"
"aerodrome_07KS","07KS","","Heape Field","Augusta","Kansas","base.us","1321","37.73418","-96.9367","America/Chicago","07KS"
"aerodrome_07KY","07KY","","Blue Lick Airport","Louisville","Kentucky","base.us","532","38.08062","-85.69329","America/New_York","07KY"
"aerodrome_07LA","07LA","","Richmond Plantation Airport","Forest Hill","Louisiana","base.us","150","31.053","-92.63287","America/Chicago","07LA"
"aerodrome_07MD","07MD","","Baugher's Orchard Airport","Westminster","Maryland","base.us","706","39.6","-77.0","America/New_York","07MD"
"aerodrome_07MO","07MO","","Lake Sexton Airport","Warrensburg","Missouri","base.us","880","38.65001","-93.61688","America/Chicago","07MO"
"aerodrome_07MT","07MT","","Glasgow Industrial Airport","Glasgow","Montana","base.us","2762","48.4211","-106.52772","America/Denver","07MT"
"aerodrome_07NC","07NC","","Hawks Meadow Airport","Waxhaw","North Carolina","base.us","625","34.8332","-80.75118","America/New_York","07NC"
"aerodrome_07NV","07NV","","Border Line Farm Airport","Baker","Nevada","base.us","5120","39.10222","-114.05333","America/Los_Angeles","07NV"
"aerodrome_07OK","07OK","","Pleasant Valley Airport","Snyder","Oklahoma","base.us","1322","34.6334","-99.03369","America/Chicago","07OK"
"aerodrome_07PA","07PA","","Dream Air Airport","Albion","Pennsylvania","base.us","870","41.85308","-80.4072","America/New_York","07PA"
"aerodrome_07PN","07PN","","Folmar Airport","Grassflat","Pennsylvania","base.us","1690","40.99889","-78.12528","America/New_York","07PN"
"aerodrome_07TA","07TA","","Salaika Aviation Airport","Danbury","Texas","base.us","30","29.24052","-95.34466","America/Chicago","07TA"
"aerodrome_07TS","07TS","","Cross Country Estates Marshall Field","Georgetown","Texas","base.us","690","30.625","-97.57278","America/Chicago","07TS"
"aerodrome_07UT","07UT","","E Northrop Grumman Airport","Howell","Utah","base.us","4480","41.71667","-112.44722","America/Denver","07UT"
"aerodrome_07VA","07VA","","Alpha Hotel Airport","Clover","Virginia","base.us","350","36.81958","-78.78306","America/New_York","07VA"
"aerodrome_07VT","07VT","","Meadow Airport","Jericho","Vermont","base.us","801","44.44722","-72.91472","America/New_York","07VT"
"aerodrome_08AK","08AK","","Fisher Airport","Big Lake","Alaska","base.us","200","61.56964","-149.72444","America/Anchorage","08AK"
"aerodrome_08AR","08AR","","Garrison Airport","Ashdown","Arkansas","base.us","329","33.72361","-94.14528","America/Chicago","08AR"
"aerodrome_08CL","08CL","","Kistler Ranch Airport","Jamestown","California","base.us","1025","37.85965","-120.55437","America/Los_Angeles","08CL"
"aerodrome_08CO","08CO","","Terra Firma Airport","Rush","Colorado","base.us","5600","38.73247","-104.04133","America/Denver","08CO"
"aerodrome_08FA","08FA","","Duda Airstrip","La Belle","Florida","base.us","35","26.57979","-81.48369","America/New_York","08FA"
"aerodrome_08FD","08FD","","Sunniland Ranch Airport","Okeechobee","Florida","base.us","65","27.3631","-80.7726","America/New_York","08FD"
"aerodrome_08FL","08FL","","J H Hendrie Farms Airport","Lake Placid","Florida","base.us","103","27.0845","-81.32868","America/New_York","08FL"
"aerodrome_08GA","08GA","","Sapelo Island Airport","Darien","Georgia","base.us","12","31.42578","-81.28593","America/New_York","08GA"
"aerodrome_08ID","08ID","","Symms Airport","Marsing","Idaho","base.us","2680","43.56933","-116.7768","America/Boise","08ID"
"aerodrome_08IL","08IL","","Marshall Farms Airport","Cortland","Illinois","base.us","841","41.86038","-88.65574","America/Chicago","08IL"
"aerodrome_08KS","08KS","","Alderson Airport","Bennington","Kansas","base.us","1250","39.03439","-97.58","America/Chicago","08KS"
"aerodrome_08KY","08KY","","Boss Airport","Burnside","Kentucky","base.us","820","36.97309","-84.62604","America/New_York","08KY"
"aerodrome_08LL","08LL","","Sauer Airport","Dwight","Illinois","base.us","665","41.07528","-88.48917","America/Chicago","08LL"
"aerodrome_08LS","08LS","","Aeleron Airport","Grand Coteau","Louisiana","base.us","51","30.40925","-92.03317","America/Chicago","08LS"
"aerodrome_08ME","08ME","","Lindbergh Airport","Avon","Maine","base.us","554","44.81422","-70.34534","America/New_York","08ME"
"aerodrome_08MO","08MO","","Twin Oaks Airport","Jasper","Missouri","base.us","955","37.39561","-94.28384","America/Chicago","08MO"
"aerodrome_08MS","08MS","","Midsouth Airpark","Coldwater","Mississippi","base.us","345","34.66222","-89.86833","America/Chicago","08MS"
"aerodrome_08MT","08MT","","Matovich Airport","Grass Range","Montana","base.us","3450","47.06386","-108.81737","America/Denver","08MT"
"aerodrome_08NC","08NC","","Whiteheart Farm Airport","Lewisville","North Carolina","base.us","750","36.06764","-80.46561","America/New_York","08NC"
"aerodrome_08ND","08ND","","Brecht Strip","Golden Valley","North Dakota","base.us","1990","47.32306","-102.09767","America/North_Dakota/Beulah","08ND"
"aerodrome_08NR","08NR","","Bell Mountain Airport","Zirconia","North Carolina","base.us","2150","35.21778","-82.42611","America/New_York","08NR"
"aerodrome_08NY","08NY","","Md1 Airport","Middletown","New York","base.us","569","41.36726","-74.51893","America/New_York","08NY"
"aerodrome_08OH","08OH","","Kenley Airport","Hartford","Ohio","base.us","1230","41.29172","-80.56368","America/New_York","08OH"
"aerodrome_08OK","08OK","","Parks Airport","Wilburton","Oklahoma","base.us","635","34.93149","-95.2583","America/Chicago","08OK"
"aerodrome_08OL","08OL","","Broken B Airport","Hydro","Oklahoma","base.us","1518","35.40809","-98.60548","America/Chicago","08OL"
"aerodrome_08OR","08OR","","Saxon Sycan Airport","Silver Lake","Oregon","base.us","4990","42.83931","-121.11722","America/Los_Angeles","08OR"
"aerodrome_08TN","08TN","","Ptc Airport","Fayetteville","Tennessee","base.us","820","35.29891","-86.47436","America/Chicago","08TN"
"aerodrome_08TS","08TS","","Flying G Ranch Airport","Bynum","Texas","base.us","664","32.02934","-97.01061","America/Chicago","08TS"
"aerodrome_08TT","08TT","","Lz Tango Charlie Airport","Fredericksburg","Texas","base.us","2054","30.3088","-99.02223","America/Chicago","08TT"
"aerodrome_08TX","08TX","","Cross Wind Airport","Weatherford","Texas","base.us","1040","32.85818","-97.74753","America/Chicago","08TX"
"aerodrome_08WA","08WA","","P-L Ranch Airport","Lacey","Washington","base.us","210","46.97042","-122.72589","America/Los_Angeles","08WA"
"aerodrome_08WI","08WI","","Faikel Airfield","Howard","Wisconsin","base.us","745","44.58199","-88.14225","America/Chicago","08WI"
"aerodrome_08XA","08XA","","Knolle Ranch Airport","Snook","Texas","base.us","280","30.47925","-96.50403","America/Chicago","08XA"
"aerodrome_08XS","08XS","","Peterson Airport","Old Ocean","Texas","base.us","45","29.10806","-95.7775","America/Chicago","08XS"
"aerodrome_09AK","09AK","","West Beaver Airport","Big Lake","Alaska","base.us","228","61.58936","-149.84733","America/Anchorage","09AK"
"aerodrome_09AZ","09AZ","","Stronghold Airport","St David","Arizona","base.us","4970","31.92533","-110.03817","America/Phoenix","09AZ"
"aerodrome_09CL","09CL","","Alta Sierra Airport","Grass Valley","California","base.us","2279","39.11206","-121.05519","America/Los_Angeles","09CL"
"aerodrome_09CO","09CO","","Cottonwood Field","Swink","Colorado","base.us","4180","38.05556","-103.65328","America/Denver","09CO"
"aerodrome_09FA","09FA","","Placid Lakes Airport","Lake Placid","Florida","base.us","130","27.2456","-81.41313","America/New_York","09FA"
"aerodrome_09FD","09FD","","Cheryl-Lane Landings Airport","Bushnell","Florida","base.us","71","28.6711","-82.08731","America/New_York","09FD"
"aerodrome_09GA","09GA","","Sunbelt Strip","Moultrie","Georgia","base.us","230","31.1113","-83.68406","America/New_York","09GA"
"aerodrome_09GE","09GE","","Elliott Field","Dawsonville","Georgia","base.us","1497","34.45842","-84.18037","America/New_York","09GE"
"aerodrome_09IA","09IA","","Skydive Iowa Airport","Brooklyn","Iowa","base.us","820","41.74583","-92.40935","America/Chicago","09IA"
"aerodrome_09ID","09ID","","Taylor Ranch Landing Area Airport","Moscow","Idaho","base.us","3835","45.10389","-114.85528","America/Boise","09ID"
"aerodrome_09IN","09IN","","Gordon Airport","Columbia City","Indiana","base.us","850","41.12088","-85.42498","America/Indiana/Indianapolis","09IN"
"aerodrome_09KS","09KS","","Coffman Airport","Wellsville","Kansas","base.us","970","38.70695","-95.1383","America/Chicago","09KS"
"aerodrome_09LL","09LL","","Pine Hill Airport","Capron","Illinois","base.us","1000","42.46807","-88.74316","America/Chicago","09LL"
"aerodrome_09ME","09ME","","Perrotti Skyranch Airfield","Berwick","Maine","base.us","260","43.34083","-70.85472","America/New_York","09ME"
"aerodrome_09MO","09MO","","Hogue Farm Airport","Willard","Missouri","base.us","1210","37.37838","-93.36325","America/Chicago","09MO"
"aerodrome_09NC","09NC","","William Irving Lewis Airport","Broadway","North Carolina","base.us","310","35.32932","-79.03002","America/New_York","09NC"
"aerodrome_09NE","09NE","","Summer Hill Farm Airport","Bennington","Nebraska","base.us","1272","41.33333","-96.19363","America/Chicago","09NE"
"aerodrome_09NR","09NR","","Dakota Air Ranch Airport","Ramseur","North Carolina","base.us","561","35.65","-79.65","America/New_York","09NR"
"aerodrome_09OK","09OK","","Ragtime Aerodrome","Collinsville","Oklahoma","base.us","700","36.35454","-95.86388","America/Chicago","09OK"
"aerodrome_09PA","09PA","","Eagle Field","Port Matilda","Pennsylvania","base.us","1780","40.827","-77.98806","America/New_York","09PA"
"aerodrome_09TA","09TA","","Xwind Farm Airport","Ravenna","Texas","base.us","512","33.72442","-96.29831","America/Chicago","09TA"
"aerodrome_09TS","09TS","","Pitcock Rosillos Mountain Ranch Airport","Marathon","Texas","base.us","3100","29.48263","-103.16298","America/Chicago","09TS"
"aerodrome_09VA","09VA","","Alum Ridge Airport","Floyd","Virginia","base.us","2375","36.97652","-80.49394","America/New_York","09VA"
"aerodrome_09WI","09WI","","Parkway Farm Strip","Holmen","Wisconsin","base.us","705","44.00357","-91.30764","America/Chicago","09WI"
"aerodrome_0AA1","0AA1","CYT","Yakataga Airport","Yakataga","Alaska","base.us","16","60.08085","-142.49549","America/Anchorage","0AA1"
"aerodrome_0AA4","0AA4","FWL","Farewell Airport","Farewell","Alaska","base.us","1535","62.50918","-153.89063","America/Anchorage","0AA4"
"aerodrome_0AA5","0AA5","","Rangeview Airstrip","Trapper Creek","Alaska","base.us","470","62.31278","-150.33583","America/Anchorage","0AA5"
"aerodrome_0AA7","0AA7","","Kalifonsky Meadows Airport","Kenai","Alaska","base.us","65","60.49154","-151.23525","America/Anchorage","0AA7"
"aerodrome_0AK0","0AK0","","Scotts Airport","North Pole","Alaska","base.us","800","64.3925","-146.86208","America/Anchorage","0AK0"
"aerodrome_0AK1","0AK1","","Anderson Lake Airport","Wasilla","Alaska","base.us","463","61.61688","-149.32154","America/Anchorage","0AK1"
"aerodrome_0AK2","0AK2","","Yentna Bend Strip","Willow","Alaska","base.us","81","61.72473","-150.68343","America/Anchorage","0AK2"
"aerodrome_0AK3","0AK3","","Parker Lake Airport","Montana Creek","Alaska","base.us","250","62.03482","-150.49104","America/Anchorage","0AK3"
"aerodrome_0AK5","0AK5","","Young Creek Airport","May Creek","Alaska","base.us","1580","61.35651","-142.73344","America/Anchorage","0AK5"
"aerodrome_0AK6","0AK6","","Victory Airport","Victory Bible Camp","Alaska","base.us","1800","61.80337","-147.94415","America/Anchorage","0AK6"
"aerodrome_0AK7","0AK7","","Bradley Lake Hydroelectric Project Airstrip","Homer","Alaska","base.us","18","59.77607","-150.95851","America/Anchorage","0AK7"
"aerodrome_0AK8","0AK8","","Fireweed Airport","Mccarthy","Alaska","base.us","1320","61.42688","-142.97883","America/Anchorage","0AK8"
"aerodrome_0AK9","0AK9","","Falcon Lake Strip","Point Mackenzie","Alaska","base.us","110","61.33255","-150.05905","America/Anchorage","0AK9"
"aerodrome_0AL1","0AL1","","Resort Airport","Foley","Alabama","base.us","97","30.44389","-87.65694","America/Chicago","0AL1"
"aerodrome_0AL5","0AL5","","Flomaton Airport","Flomaton","Alabama","base.us","247","31.03222","-87.25278","America/Chicago","0AL5"
"aerodrome_0AL9","0AL9","","Wilson Creek Airport","Florence","Alabama","base.us","590","34.85","-87.6325","America/Chicago","0AL9"
"aerodrome_0AR2","0AR2","","Mission Field-Marotti Memorial Airport","Crawfordsville","Arkansas","base.us","217","35.26675","-90.3501","America/Chicago","0AR2"
"aerodrome_0AR3","0AR3","","Bent Hickory Air Ranch Airport","Point Cedar","Arkansas","base.us","550","34.32803","-93.25929","America/Chicago","0AR3"
"aerodrome_0AZ2","0AZ2","","Western Sky Airpark","Salome","Arizona","base.us","1930","33.77806","-113.64167","America/Phoenix","0AZ2"
"aerodrome_0AZ4","0AZ4","","Flying Bucket Ranch Airport","Mobile","Arizona","base.us","1505","32.98227","-112.28709","America/Phoenix","0AZ4"
"aerodrome_0AZ5","0AZ5","","Castle Well Airport","Morristown","Arizona","base.us","2080","33.86587","-112.60337","America/Phoenix","0AZ5"
"aerodrome_0CA0","0CA0","","Pom Wonderful Airstrip","Del Rey","California","base.us","340","36.65274","-119.58711","America/Los_Angeles","0CA0"
"aerodrome_0CA4","0CA4","","Shepherd Farm Airport","Santa Ynez","California","base.us","660","34.62221","-120.06542","America/Los_Angeles","0CA4"
"aerodrome_0CA5","0CA5","","Hoffman Airport","Santa Ysabel","California","base.us","3100","33.1431","-116.7453","America/Los_Angeles","0CA5"
"aerodrome_0CA6","0CA6","","Emory Ranch Airport","Ocotillo","California","base.us","480","32.74944","-116.01611","America/Los_Angeles","0CA6"
"aerodrome_0CA9","0CA9","","Blech Ranch Airport","Shandon","California","base.us","1140","35.59497","-120.33877","America/Los_Angeles","0CA9"
