"id","code","aerodrome_id/id","length","length_uom_id/id","width","width_uom_id/id"
"runway_05FL_15","15","aerodrome_05FL","487.68","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05FL_33","33","aerodrome_05FL","487.68","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05GA_18","18","aerodrome_05GA","670.56","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_05GA_36","36","aerodrome_05GA","670.56","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_05IA_09","09","aerodrome_05IA","746.76","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_05IA_27","27","aerodrome_05IA","746.76","uom.product_uom_meter","19.81","uom.product_uom_meter"
"runway_05ID_03","03","aerodrome_05ID","609.6","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_05ID_21","21","aerodrome_05ID","609.6","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_05IL_10","10","aerodrome_05IL","975.36","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_05IL_28","28","aerodrome_05IL","975.36","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_05IN_08","08","aerodrome_05IN","609.6","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_05IN_26","26","aerodrome_05IN","609.6","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_05KS_17","17","aerodrome_05KS","716.28","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05KS_35","35","aerodrome_05KS","716.28","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05KT_27","27","aerodrome_05KT","182.88","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05KY_02","02","aerodrome_05KY","387.1","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_05KY_20","20","aerodrome_05KY","387.1","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_05LA_18","18","aerodrome_05LA","670.56","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_05LA_36","36","aerodrome_05LA","670.56","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_05LS_02","02","aerodrome_05LS","701.04","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_05LS_20","20","aerodrome_05LS","701.04","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_05MD_18","18","aerodrome_05MD","822.96","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_05MD_36","36","aerodrome_05MD","822.96","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_05NE_15","15","aerodrome_05NE","978.41","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_05NE_33","33","aerodrome_05NE","978.41","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_05OR_11","11","aerodrome_05OR","792.48","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05OR_29","29","aerodrome_05OR","792.48","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05PS_06","06","aerodrome_05PS","706.83","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_05PS_24","24","aerodrome_05PS","706.83","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_05TA_17","17","aerodrome_05TA","518.16","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_05TA_35","35","aerodrome_05TA","518.16","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_05TE_15","15","aerodrome_05TE","457.2","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05TE_33","33","aerodrome_05TE","457.2","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05TS_17","17","aerodrome_05TS","518.16","uom.product_uom_meter","27.43","uom.product_uom_meter"
"runway_05TS_35","35","aerodrome_05TS","518.16","uom.product_uom_meter","27.43","uom.product_uom_meter"
"runway_05TX_15","15","aerodrome_05TX","632.46","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05TX_33","33","aerodrome_05TX","632.46","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05VA_18","18","aerodrome_05VA","609.6","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_05VA_36","36","aerodrome_05VA","609.6","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_05WN_09","09","aerodrome_05WN","518.16","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05WN_27","27","aerodrome_05WN","518.16","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_05XS_01","01","aerodrome_05XS","792.48","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_05XS_19","19","aerodrome_05XS","792.48","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06AK_02","02","aerodrome_06AK","609.6","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_06AK_20","20","aerodrome_06AK","609.6","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_06AR_16","16","aerodrome_06AR","883.92","uom.product_uom_meter","38.1","uom.product_uom_meter"
"runway_06AR_34","34","aerodrome_06AR","883.92","uom.product_uom_meter","38.1","uom.product_uom_meter"
"runway_06CO_17","17","aerodrome_06CO","1371.6","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_06CO_35","35","aerodrome_06CO","1371.6","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_06FA_09","09","aerodrome_06FA","2134.51","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_06FA_27","27","aerodrome_06FA","2134.51","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_06FD_18","18","aerodrome_06FD","1036.32","uom.product_uom_meter","36.58","uom.product_uom_meter"
"runway_06FD_36","36","aerodrome_06FD","1036.32","uom.product_uom_meter","36.58","uom.product_uom_meter"
"runway_06IA_09","09","aerodrome_06IA","533.4","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06IA_27","27","aerodrome_06IA","533.4","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06ID_09","09","aerodrome_06ID","670.56","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_06ID_27","27","aerodrome_06ID","670.56","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_06IL_09","09","aerodrome_06IL","786.38","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_06IL_27","27","aerodrome_06IL","786.38","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_06IS_18","18","aerodrome_06IS","792.48","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_06IS_36","36","aerodrome_06IS","792.48","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_06MO_15","15","aerodrome_06MO","914.4","uom.product_uom_meter","9.14","uom.product_uom_meter"
"runway_06MO_33","33","aerodrome_06MO","914.4","uom.product_uom_meter","9.14","uom.product_uom_meter"
"runway_06NC_09","09","aerodrome_06NC","792.48","uom.product_uom_meter","27.43","uom.product_uom_meter"
"runway_06NC_27","27","aerodrome_06NC","792.48","uom.product_uom_meter","27.43","uom.product_uom_meter"
"runway_06NH_17","17","aerodrome_06NH","579.12","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_06NH_35","35","aerodrome_06NH","579.12","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_06NY_15","15","aerodrome_06NY","609.6","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_06NY_33","33","aerodrome_06NY","609.6","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_06OH_09","09","aerodrome_06OH","731.52","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06OH_27","27","aerodrome_06OH","731.52","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06OI_09","09","aerodrome_06OI","687.63","uom.product_uom_meter","13.72","uom.product_uom_meter"
"runway_06OI_27","27","aerodrome_06OI","687.63","uom.product_uom_meter","13.72","uom.product_uom_meter"
"runway_06PA_08","08","aerodrome_06PA","903.73","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06PA_26","26","aerodrome_06PA","903.73","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06TE_08","08","aerodrome_06TE","1066.8","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_06TE_26","26","aerodrome_06TE","1066.8","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_06TN_23","23","aerodrome_06TN","609.6","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_06TT_13","13","aerodrome_06TT","953.72","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_06TT_31","31","aerodrome_06TT","953.72","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_06TX_01","01","aerodrome_06TX","512.06","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_06TX_19","19","aerodrome_06TX","512.06","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_06VA_05","05","aerodrome_06VA","609.6","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06VA_23","23","aerodrome_06VA","609.6","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06WN_09","09","aerodrome_06WN","867.16","uom.product_uom_meter","9.14","uom.product_uom_meter"
"runway_06WN_27","27","aerodrome_06WN","867.16","uom.product_uom_meter","9.14","uom.product_uom_meter"
"runway_06XS_16","16","aerodrome_06XS","533.4","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_06XS_34","34","aerodrome_06XS","533.4","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_07AR_11","11","aerodrome_07AR","914.4","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_07AR_29","29","aerodrome_07AR","914.4","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_07CL_16","16","aerodrome_07CL","676.66","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_07CL_34","34","aerodrome_07CL","676.66","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_07CO_02","02","aerodrome_07CO","944.88","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_07CO_20","20","aerodrome_07CO","944.88","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_07FA_04","04","aerodrome_07FA","1371.6","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_07FA_22","22","aerodrome_07FA","1371.6","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_07GA_09","09","aerodrome_07GA","518.16","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_07GA_27","27","aerodrome_07GA","518.16","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_07GE_21","21","aerodrome_07GE","566.93","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_07IA_18","18","aerodrome_07IA","487.68","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_07IA_36","36","aerodrome_07IA","487.68","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_07KS_18","18","aerodrome_07KS","609.6","uom.product_uom_meter","13.72","uom.product_uom_meter"
"runway_07KS_36","36","aerodrome_07KS","609.6","uom.product_uom_meter","13.72","uom.product_uom_meter"
"runway_07KY_11","11","aerodrome_07KY","609.6","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_07KY_29","29","aerodrome_07KY","609.6","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_07MD_17","17","aerodrome_07MD","304.8","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_07MD_35","35","aerodrome_07MD","304.8","uom.product_uom_meter","21.34","uom.product_uom_meter"
"runway_07MO_17","17","aerodrome_07MO","822.96","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_07MO_35","35","aerodrome_07MO","822.96","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_07MT_10","10","aerodrome_07MT","4114.8","uom.product_uom_meter","91.44","uom.product_uom_meter"
"runway_07MT_28","28","aerodrome_07MT","4114.8","uom.product_uom_meter","91.44","uom.product_uom_meter"
"runway_07NC_08","08","aerodrome_07NC","609.6","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_07NC_26","26","aerodrome_07NC","609.6","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_07OK_17","17","aerodrome_07OK","731.52","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_07OK_35","35","aerodrome_07OK","731.52","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_07PN_09","09","aerodrome_07PN","487.68","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_07PN_27","27","aerodrome_07PN","487.68","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_07TS_17","17","aerodrome_07TS","762.0","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_07TS_35","35","aerodrome_07TS","762.0","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_07VA_16","16","aerodrome_07VA","487.68","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_07VA_34","34","aerodrome_07VA","487.68","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_07VT_05","05","aerodrome_07VT","160.32","uom.product_uom_meter","6.1","uom.product_uom_meter"
"runway_07VT_23","23","aerodrome_07VT","160.32","uom.product_uom_meter","6.1","uom.product_uom_meter"
"runway_07VT_14","14","aerodrome_07VT","181.36","uom.product_uom_meter","6.1","uom.product_uom_meter"
"runway_07VT_32","32","aerodrome_07VT","181.36","uom.product_uom_meter","6.1","uom.product_uom_meter"
"runway_08AK_01","01","aerodrome_08AK","365.76","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_08AK_19","19","aerodrome_08AK","365.76","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_08CO_09","09","aerodrome_08CO","792.48","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_08CO_27","27","aerodrome_08CO","792.48","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_08FA_09","09","aerodrome_08FA","1033.27","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_08FA_27","27","aerodrome_08FA","1033.27","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_08FD_18","18","aerodrome_08FD","1261.26","uom.product_uom_meter","31.7","uom.product_uom_meter"
"runway_08FD_36","36","aerodrome_08FD","1261.26","uom.product_uom_meter","31.7","uom.product_uom_meter"
"runway_08FL_03","03","aerodrome_08FL","762.0","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_08FL_21","21","aerodrome_08FL","762.0","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_08GA_03","03","aerodrome_08GA","1524.0","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_08GA_21","21","aerodrome_08GA","1524.0","uom.product_uom_meter","45.72","uom.product_uom_meter"
"runway_08KS_17","17","aerodrome_08KS","822.96","uom.product_uom_meter","30.18","uom.product_uom_meter"
"runway_08KS_35","35","aerodrome_08KS","822.96","uom.product_uom_meter","30.18","uom.product_uom_meter"
"runway_08KY_09","09","aerodrome_08KY","762.0","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_08KY_27","27","aerodrome_08KY","762.0","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_08LL_18","18","aerodrome_08LL","667.51","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_08LL_36","36","aerodrome_08LL","667.51","uom.product_uom_meter","30.48","uom.product_uom_meter"
"runway_08LS_18","18","aerodrome_08LS","609.6","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_08LS_36","36","aerodrome_08LS","609.6","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_08ME_13","13","aerodrome_08ME","701.04","uom.product_uom_meter","27.43","uom.product_uom_meter"
"runway_08ME_31","31","aerodrome_08ME","701.04","uom.product_uom_meter","27.43","uom.product_uom_meter"
"runway_08MO_03","03","aerodrome_08MO","804.67","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08MO_21","21","aerodrome_08MO","804.67","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08MO_18","18","aerodrome_08MO","652.27","uom.product_uom_meter","14.63","uom.product_uom_meter"
"runway_08MO_36","36","aerodrome_08MO","652.27","uom.product_uom_meter","14.63","uom.product_uom_meter"
"runway_08MS_07","07","aerodrome_08MS","1135.38","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08MS_25","25","aerodrome_08MS","1135.38","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08MT_07","07","aerodrome_08MT","792.48","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_08MT_25","25","aerodrome_08MT","792.48","uom.product_uom_meter","24.38","uom.product_uom_meter"
"runway_08NC_18","18","aerodrome_08NC","975.36","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08NC_36","36","aerodrome_08NC","975.36","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08ND_17","17","aerodrome_08ND","396.24","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_08ND_35","35","aerodrome_08ND","396.24","uom.product_uom_meter","22.86","uom.product_uom_meter"
"runway_08NR_20","20","aerodrome_08NR","426.72","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_08NY_01","01","aerodrome_08NY","167.64","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_08NY_19","19","aerodrome_08NY","167.64","uom.product_uom_meter","18.29","uom.product_uom_meter"
"runway_08NY_10","10","aerodrome_08NY","152.4","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_08NY_28","28","aerodrome_08NY","152.4","uom.product_uom_meter","12.19","uom.product_uom_meter"
"runway_08OK_08","08","aerodrome_08OK","548.64","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08OK_26","26","aerodrome_08OK","548.64","uom.product_uom_meter","15.24","uom.product_uom_meter"
"runway_08OL_18","18","aerodrome_08OL","313.64","uom.product_uom_meter","12.19","uom.product_uom_meter"
